Ts (degC),I (a.u.),x3,x4,x5,P (W),q (slm)
47.15,2059968.0606767,3.5,7.5,3.5,3.5,7.5
47.15,2280783.43891918,3.5,7.5,3.5,3.5,7.5
48.79,2215691.78565789,3.5,7.5,3.5,3.5,7.5
48.94,2227690.234032,3.5,7.5,3.5,3.5,7.5
49.38,2092202.4112782,3.5,7.5,3.5,3.5,7.5
49.37,2148828.10048869,3.5,7.5,3.5,3.5,7.5
49.44,2164570.79007519,3.5,7.5,3.5,3.5,7.5
49.39,2131812.52903199,3.5,7.5,3.5,3.5,7.5
49.43,2192366.86903199,3.5,7.5,3.5,3.5,7.5
49.43,2114079.89134401,3.5,7.5,3.5,3.5,7.5
49.48,2040351.66129699,3.5,7.5,3.5,3.5,7.5
49.39,2045826.05114662,3.5,7.5,3.5,3.5,7.5
49.4,2112007.5317481,3.5,7.5,3.5,3.5,7.5
49.51,2073809.6193327,3.5,7.5,3.5,3.5,7.5
49.76,2183103.52141918,3.5,7.5,3.5,3.5,7.5
49.8,2236866.36589289,3.5,7.5,3.5,3.5,7.5
50.04,2054245.82041354,3.5,7.5,3.5,3.5,7.5
50.01,2207684.6897932,3.5,7.5,3.5,3.5,7.5
49.99,2081769.28855264,3.5,7.5,3.5,3.5,7.5
49.97,2177644.52983086,3.5,7.5,3.5,3.5,7.5
50.38,2108542.92296055,3.5,7.5,3.5,3.5,7.5
50.46,2193369.60380635,3.5,7.5,3.5,3.5,7.5
50.57,2261441.00540411,3.5,7.5,3.5,3.5,7.5
50.49,2059245.69744361,3.5,7.5,3.5,3.5,7.5
50.5,2078477.87940789,3.5,7.5,3.5,3.5,7.5
50.48,2132460.85742485,3.5,7.5,3.5,3.5,7.5
50.59,2064332.17429511,3.5,7.5,3.5,3.5,7.5
50.51,2197201.92307328,3.5,7.5,3.5,3.5,7.5
50.65,2084237.07549812,3.5,7.5,3.5,3.5,7.5
50.95,2127285.44021617,3.5,6.5,3.5,3.5,6.5
50.88,2123615.48021616,3.5,6.5,3.5,3.5,6.5
50.9,2111453.56390034,3.5,6.5,3.5,3.5,6.5
51.33,2224955.87238718,3.5,6.5,3.5,3.5,6.5
51.6,2149196.79645678,3.5,6.5,3.5,3.5,6.5
52.01,2254476.6797932,3.5,6.5,3.5,3.5,6.5
52.07,2210766.06665412,3.5,6.5,3.5,3.5,6.5
52.44,2400211.73746238,3.5,6.5,3.5,3.5,6.5
52.5,2297635.54243423,3.5,6.5,3.5,3.5,6.5
52.61,2201360.43910717,3.5,6.5,3.5,3.5,6.5
52.55,2290636.35515975,3.5,6.5,3.5,3.5,6.5
52.52,2179053.6555169,3.5,6.5,3.5,3.5,6.5
52.61,2295411.6639474,3.5,6.5,3.5,3.5,6.5
52.69,2210519.44810149,3.5,6.5,3.5,3.5,6.5
52.69,2306674.93773492,3.5,6.5,3.5,3.5,6.5
52.65,2221223.82659775,3.5,6.5,3.5,3.5,6.5
52.76,2180923.37399433,3.5,6.5,3.5,3.5,6.5
53,2432333.98872177,3.5,6.5,3.5,3.5,6.5
53.21,2263684.71685147,3.5,6.5,3.5,3.5,6.5
53.16,2318487.00555454,3.5,6.5,3.5,3.5,6.5
53.29,2247737.29198312,3.5,6.5,3.5,3.5,6.5
53.22,2235816.69721804,3.5,6.5,3.5,3.5,6.5
53.16,2212642.06762219,3.5,6.5,3.5,3.5,6.5
53.05,2279196.80207709,3.5,6.5,3.5,3.5,6.5
53.1,2204723.17299808,3.5,6.5,3.5,3.5,6.5
53.1,2257492.76802629,3.5,6.5,3.5,3.5,6.5
53.13,2201174.79766917,3.5,6.5,3.5,3.5,6.5
53.25,2293094.77996236,3.5,6.5,3.5,3.5,6.5
53.48,2145096.54744361,3.5,6.5,3.5,3.5,6.5
53.05,2215355.24125944,3.5,6.5,3.5,3.5,6.5
53.16,2299009.19052633,3.5,6.5,3.5,3.5,6.5
53.23,2260747.22134401,3.5,6.5,3.5,3.5,6.5
53.26,2251186.99525374,3.5,6.5,3.5,3.5,6.5
53.31,2311223.8304887,3.5,6.5,3.5,3.5,6.5
53.64,2357219.42241543,3.5,6.5,3.5,3.5,6.5
53.48,2224256.91451126,3.5,6.5,3.5,3.5,6.5
53.51,2288482.44637218,3.5,6.5,3.5,3.5,6.5
53.44,2409985.3218609,3.5,6.5,3.5,3.5,6.5
53.63,2222743.20383461,3.5,6.5,3.5,3.5,6.5
53.61,2417746.90784775,3.5,6.5,3.5,3.5,6.5
53.84,2214943.30697373,3.5,6.5,3.5,3.5,6.5
53.41,2279696.444859,3.5,6.5,3.5,3.5,6.5
53.38,2198635.80916349,3.5,6.5,3.5,3.5,6.5
53.36,2234181.7714286,3.5,6.5,3.5,3.5,6.5
53.53,2310334.18054514,3.5,6.5,3.5,3.5,6.5
53.94,2311912.56391917,3.5,6.5,3.5,3.5,6.5
53.95,2413723.28058268,3.5,6.5,3.5,3.5,6.5
54.11,2180416.21686089,3.5,6.5,3.5,3.5,6.5
54.05,2206818.93795116,3.5,6.5,3.5,3.5,6.5
53.97,2207130.47557332,3.5,6.5,3.5,3.5,6.5
54.3,2201825.71296995,3.5,6.5,3.5,3.5,6.5
53.99,2376011.33729321,3.5,6.5,3.5,3.5,6.5
53.96,2214093.44613718,3.5,6.5,3.5,3.5,6.5
53.8,2296731.11015974,3.5,6.5,3.5,3.5,6.5
54.13,2238505.97275374,3.5,6.5,3.5,3.5,6.5
53.84,2162719.6726974,3.5,6.5,3.5,3.5,6.5
53.81,2199553.91509401,3.5,6.5,3.5,3.5,6.5
53.84,2212980.58299808,3.5,6.5,3.5,3.5,6.5
53.81,2333535.78789474,3.5,6.5,3.5,3.5,6.5
53.92,2187868.7289474,3.5,6.5,3.5,3.5,6.5
54.06,2364234.50069547,2,7.5,2,2,7.5
54.19,2185158.26540411,2,7.5,2,2,7.5
52.59,2023608.82384399,2,7.5,2,2,7.5
51.91,1996690.93852443,2,7.5,2,2,7.5
51.45,1978885.12829887,2,7.5,2,2,7.5
51.1,2004726.9831203,2,7.5,2,2,7.5
50.59,1985387.13651316,2,7.5,2,2,7.5
50.47,2012157.5680827,2,7.5,2,2,7.5
50.13,2003593.9174624,2,7.5,2,2,7.5
49.83,1979622.27386278,2,7.5,2,2,7.5
49.38,1995672.31274436,2,7.5,2,2,7.5
49.03,1981240.56953007,2,7.5,2,2,7.5
48.83,1963232.48774436,2,7.5,2,2,7.5
48.64,1987931.1756485,2,7.5,2,2,7.5
48.3,1997191.6899812,2,7.5,2,2,7.5
47.88,1982877.3431109,2,7.5,2,2,7.5
47.66,2013458.2900094,2,7.5,2,2,7.5
47.48,1989946.00734022,2,7.5,2,2,7.5
47.32,2004788.45297932,2,7.5,2,2,7.5
47.2,1991044.21133459,2,7.5,2,2,7.5
46.85,1973463.83165413,2,7.5,2,2,7.5
46.66,1991104.69570488,2,7.5,2,2,7.5
46.34,1992024.77261278,2,7.5,2,2,7.5
46.19,2005548.88071429,2,7.5,2,2,7.5
45.99,2010758.54365602,2,7.5,2,2,7.5
46.02,2001671.47533834,2,7.5,2,2,7.5
45.91,1990630.42925752,2,7.5,2,2,7.5
45.76,1981831.00046052,2,7.5,2,2,7.5
45.57,1985889.73576128,2,7.5,2,2,7.5
45.31,1973959.40929512,2,7.5,2,2,7.5
45.15,1988551.54079887,2,7.5,2,2,7.5
44.88,1983112.75172932,2,7.5,2,2,7.5
44.79,1976515.27429512,2,7.5,2,2,7.5
44.81,1989385.26425752,2,7.5,2,2,7.5
44.68,2009901.41484022,2,7.5,2,2,7.5
44.49,1996061.58078947,2,7.5,2,2,7.5
44.25,1988375.87743421,2,7.5,2,2,7.5
43.99,1984701.11317669,2,7.5,2,2,7.5
43.82,2011404.0387688,2,7.5,2,2,7.5
43.71,2009258.9993797,2,7.5,2,2,7.5
43.62,1974863.47201128,2,7.5,2,2,7.5
43.6,1992305.14415414,2,7.5,2,2,7.5
43.57,2011921.17397557,2,7.5,2,2,7.5
43.42,1999376.51847744,2,7.5,2,2,7.5
43.26,1991349.71283834,2,7.5,2,2,7.5
43.37,2001110.23951128,2,7.5,2,2,7.5
43.45,1988012.23209586,2,7.5,2,2,7.5
43.52,2013954.11402256,2,7.5,2,2,7.5
43.33,1963095.62799812,2,7.5,2,2,7.5
43.32,1986620.10609023,2,7.5,2,2,7.5
43.21,1971396.1531297,2,7.5,2,2,7.5
43.18,1994737.20713346,2,7.5,2,2,7.5
43.1,1988977.27192669,2,7.5,2,2,7.5
43.05,2008770.07378759,2,7.5,2,2,7.5
42.96,1979392.53180451,2,7.5,2,2,7.5
43.05,1977692.68694549,2,7.5,2,2,7.5
42.98,1980334.53583647,2,7.5,2,2,7.5
42.99,2005517.22188909,2,7.5,2,2,7.5
42.98,2003482.06449248,2,7.5,2,2,7.5
42.84,1973533.43179511,2,7.5,2,2,7.5
42.78,1997245.15274436,2,6,2,2,6
42.74,2039341.78172932,2,6,2,2,6
42.79,2002116.30031015,2,6,2,2,6
42.82,2036929.67489661,2,6,2,2,6
42.87,2051845.66263158,2,6,2,2,6
42.84,2041093.11837406,2,6,2,2,6
42.96,2025939.62785714,2,6,2,2,6
42.95,2022628.50893797,2,6,2,2,6
43.21,2030799.68867481,2,6,2,2,6
43.16,2035857.09360903,2,6,2,2,6
43.26,2022215.71234962,2,6,2,2,6
43.21,2038454.96506579,2,6,2,2,6
43.19,2010939.50402256,2,6,2,2,6
43.19,2049317.51450188,2,6,2,2,6
43.17,2027351.95638158,2,6,2,2,6
43.13,2023041.5518985,2,6,2,2,6
42.95,2010763.96384398,2,6,2,2,6
42.99,2016316.57686091,2,6,2,2,6
42.94,2012543.01735902,2,6,2,2,6
42.76,2007530.94490601,2,6,2,2,6
42.62,2010794.39080827,2,6,2,2,6
42.48,2030026.08002819,2,6,2,2,6
42.41,2033875.64534774,2,6,2,2,6
42.43,1987721.14336467,2,6,2,2,6
42.59,2019152.19747181,2,6,2,2,6
42.61,2006606.31011278,2,6,2,2,6
42.64,2028661.91726503,2,6,2,2,6
42.32,2035153.94740602,2,6,2,2,6
42.41,2025542.35271616,2,6,2,2,6
42.27,2059567.58269737,2,6,2,2,6
42.12,2009643.58635338,2,6,2,2,6
42.05,2035461.41988721,2,6,2,2,6
42.03,1983992.54678571,2,6,2,2,6
42.13,2037900.38128759,2,6,2,2,6
42.15,2008526.90444549,2,6,2,2,6
41.99,2016621.70880639,2,6,2,2,6
41.81,2045052.68887218,2,6,2,2,6
41.67,2041163.08807331,2,6,2,2,6
41.92,2029499.08993421,2,6,2,2,6
41.95,2067937.09203947,2,6,2,2,6
41.86,2013188.14291353,2,6,2,2,6
42.1,1983799.63736842,2,6,2,2,6
42.12,2040841.32600564,2,6,2,2,6
42.1,1989165.86983083,2,6,2,2,6
42.16,2055816.44306391,2,6,2,2,6
42.16,2034440.69994361,2,6,2,2,6
42.24,2014557.2331203,2,6,2,2,6
42.28,2012828.31634398,2,6,2,2,6
42.3,2005814.71629699,2,6,2,2,6
42.31,2003112.01347744,2,6,2,2,6
42.26,2028503.99269736,2,6,2,2,6
42.28,2002370.06365602,2,6,2,2,6
42.23,2016281.59201128,2,6,2,2,6
42.06,2001672.21445488,2,6,2,2,6
41.94,2020208.02545113,2,6,2,2,6
41.86,2029299.15890977,2,6,2,2,6
41.79,2012572.95157895,2,6,2,2,6
41.8,1985278.73275376,2,6,2,2,6
41.64,2007769.06361842,2,6,2,2,6
41.58,2022510.12710526,2,6,2,2,6
41.53,2034950.07442669,2.5,5,2.5,2.5,5
41.94,2255312.37422933,2.5,5,2.5,2.5,5
42.72,2288418.75916349,2.5,5,2.5,2.5,5
43.41,2256296.87746238,2.5,5,2.5,2.5,5
43.75,2300934.95867485,2.5,5,2.5,2.5,5
44,2273889.82212404,2.5,5,2.5,2.5,5
44.19,2302860.72682328,2.5,5,2.5,2.5,5
44.45,2286812.90529138,2.5,5,2.5,2.5,5
44.68,2298591.71286658,2.5,5,2.5,2.5,5
44.91,2243781.54025373,2.5,5,2.5,2.5,5
45.03,2249510.06300747,2.5,5,2.5,2.5,5
45.11,2294911.65160718,2.5,5,2.5,2.5,5
45.28,2295676.63722747,2.5,5,2.5,2.5,5
45.31,2246270.63839286,2.5,5,2.5,2.5,5
45.31,2285156.54512217,2.5,5,2.5,2.5,5
45.44,2285854.88706771,2.5,5,2.5,2.5,5
45.68,2252877.9707143,2.5,5,2.5,2.5,5
45.91,2289643.96801691,2.5,5,2.5,2.5,5
46,2275025.72106203,2.5,5,2.5,2.5,5
46.07,2226239.96419173,2.5,5,2.5,2.5,5
46.24,2266535.98209584,2.5,5,2.5,2.5,5
46.29,2263250.23951126,2.5,5,2.5,2.5,5
46.37,2281193.52541349,2.5,5,2.5,2.5,5
46.3,2266851.09211462,2.5,5,2.5,2.5,5
46.41,2269722.55987778,2.5,5,2.5,2.5,5
46.44,2290068.83684206,2.5,5,2.5,2.5,5
46.56,2243503.50924808,2.5,5,2.5,2.5,5
46.66,2272908.64491545,2.5,5,2.5,2.5,5
46.8,2258436.25029139,2.5,5,2.5,2.5,5
46.87,2250564.9054981,2.5,5,2.5,2.5,5
46.97,2275923.994032,2.5,5,2.5,2.5,5
47.18,2270409.44551689,2.5,5,2.5,2.5,5
47.18,2275514.76984026,2.5,5,2.5,2.5,5
47.19,2273034.29472745,2.5,5,2.5,2.5,5
47.14,2246862.17799809,2.5,5,2.5,2.5,5
47.13,2247733.22684206,2.5,5,2.5,2.5,5
47.19,2287641.70130635,2.5,5,2.5,2.5,5
47.29,2240372.48839287,2.5,5,2.5,2.5,5
47.32,2230614.91818604,2.5,5,2.5,2.5,5
47.33,2303409.39766919,2.5,5,2.5,2.5,5
47.36,2254778.60890033,2.5,5,2.5,2.5,5
47.47,2273651.33385343,2.5,5,2.5,2.5,5
47.51,2275991.62319546,2.5,5,2.5,2.5,5
47.54,2278945.87201126,2.5,5,2.5,2.5,5
47.5,2266606.19816729,2.5,5,2.5,2.5,5
47.52,2285152.35679515,2.5,5,2.5,2.5,5
47.69,2289016.08851504,2.5,5,2.5,2.5,5
47.55,2288181.25638155,2.5,5,2.5,2.5,5
47.57,2254670.45151316,2.5,5,2.5,2.5,5
47.62,2292972.94891918,2.5,5,2.5,2.5,5
47.65,2275598.53638156,2.5,5,2.5,2.5,5
47.88,2261604.59653199,2.5,5,2.5,2.5,5
47.92,2250868.55921057,2.5,5,2.5,2.5,5
47.86,2236862.54712403,2.5,5,2.5,2.5,5
47.8,2276643.27761281,2.5,5,2.5,2.5,5
47.94,2274660.59749061,2.5,5,2.5,2.5,5
47.87,2257578.01280077,2.5,5,2.5,2.5,5
47.95,2252520.2383083,2.5,5,2.5,2.5,5
47.96,2290275.66628757,2.5,5,2.5,2.5,5
47.94,2269862.62246239,2.5,5,2.5,2.5,5
48,2270538.29816727,3,6.5,3,3,6.5
48.16,2416989.19020677,3,6.5,3,3,6.5
48.59,2313725.86316728,3,6.5,3,3,6.5
48.36,2281238.73470861,3,6.5,3,3,6.5
48.38,2420280.96890976,3,6.5,3,3,6.5
48.65,2201777.0544643,3,6.5,3,3,6.5
48.59,2221729.87505636,3,6.5,3,3,6.5
48.58,2228872.82049808,3,6.5,3,3,6.5
48.63,2214924.95224628,3,6.5,3,3,6.5
48.74,2213231.38987779,3,6.5,3,3,6.5
48.83,2300071.54736839,3,6.5,3,3,6.5
49.39,2283722.41265975,3,6.5,3,3,6.5
49.06,2360328.8857049,3,6.5,3,3,6.5
49.35,2266819.55647553,3,6.5,3,3,6.5
49.52,2355661.48793232,3,6.5,3,3,6.5
49.49,2262646.13492486,3,6.5,3,3,6.5
49.49,2248376.01186088,3,6.5,3,3,6.5
49.85,2215850.32615604,3,6.5,3,3,6.5
49.79,2264550.59187974,3,6.5,3,3,6.5
50.01,2315376.80314852,3,6.5,3,3,6.5
50.28,2451579.96752821,3,6.5,3,3,6.5
50.44,2388258.99112779,3,6.5,3,3,6.5
50.53,2320726.65186089,3,6.5,3,3,6.5
50.33,2238210.44932329,3,6.5,3,3,6.5
50.46,2263470.61942665,3,6.5,3,3,6.5
50.65,2300305.72412598,3,6.5,3,3,6.5
50.58,2274508.83222746,3,6.5,3,3,6.5
50.79,2363646.04074249,3,6.5,3,3,6.5
50.99,2351646.23732145,3,6.5,3,3,6.5
50.68,2202120.12772556,3,6.5,3,3,6.5
50.59,2227100.41903199,3,6.5,3,3,6.5
50.76,2463636.55973687,3,6.5,3,3,6.5
50.88,2248230.03634402,3,6.5,3,3,6.5
51.04,2295838.8733083,3,6.5,3,3,6.5
50.98,2388951.42014095,3,6.5,3,3,6.5
51.06,2278553.40112778,3,6.5,3,3,6.5
51.09,2242462.95634402,3,6.5,3,3,6.5
51.19,2234192.36543231,3,6.5,3,3,6.5
51.39,2228090.21926691,3,6.5,3,3,6.5
51.15,2319598.02090229,3,6.5,3,3,6.5
51.36,2437702.06897553,3,6.5,3,3,6.5
51.56,2216298.72352441,3,6.5,3,3,6.5
51.21,2394066.35297933,3,6.5,3,3,6.5
51.49,2305680.70280075,3,6.5,3,3,6.5
51.43,2383468.53045116,3,6.5,3,3,6.5
51.37,2234967.69868424,3,6.5,3,3,6.5
51.45,2371710.91088346,3,6.5,3,3,6.5
51.6,2361230.73107145,3,6.5,3,3,6.5
51.67,2381846.16964288,3,6.5,3,3,6.5
51.87,2442892.26851504,3,6.5,3,3,6.5
52.49,2194768.50504698,3,6.5,3,3,6.5
52.2,2301242.30796994,3,6.5,3,3,6.5
52.15,2153436.73849629,3,6.5,3,3,6.5
52.03,2135887.27852442,3,6.5,3,3,6.5
51.95,2178856.1882143,3,6.5,3,3,6.5
51.84,2177614.47242485,3,6.5,3,3,6.5
51.71,2238141.34192665,3,6.5,3,3,6.5
51.77,2283073.09877821,3,6.5,3,3,6.5
51.74,2187453.59182329,3,6.5,3,3,6.5
51.69,2202599.32161658,3,6.5,3,3,6.5
51.87,2327105.10442665,2.5,3.5,2.5,2.5,3.5
52.03,2409932.96777259,2.5,3.5,2.5,2.5,3.5
53.04,2360474.73803575,2.5,3.5,2.5,2.5,3.5
53.39,2273283.86974628,2.5,3.5,2.5,2.5,3.5
53.69,2239898.71468981,2.5,3.5,2.5,2.5,3.5
53.88,2205451.32597745,2.5,3.5,2.5,2.5,3.5
54.36,2201976.61593045,2.5,3.5,2.5,2.5,3.5
54.47,2243683.36093983,2.5,3.5,2.5,2.5,3.5
54.44,2262781.39325188,2.5,3.5,2.5,2.5,3.5
54.52,2186662.73712403,2.5,3.5,2.5,2.5,3.5
54.59,2234253.09617486,2.5,3.5,2.5,2.5,3.5
54.59,2299390.94421995,2.5,3.5,2.5,2.5,3.5
54.42,2233810.98129697,2.5,3.5,2.5,2.5,3.5
54.4,2230015.12511281,2.5,3.5,2.5,2.5,3.5
54.42,2256188.10414476,2.5,3.5,2.5,2.5,3.5
54.32,2295570.32763156,2.5,3.5,2.5,2.5,3.5
54.28,2278748.15833647,2.5,3.5,2.5,2.5,3.5
54.37,2285078.56832709,2.5,3.5,2.5,2.5,3.5
54.43,2275352.28738718,2.5,3.5,2.5,2.5,3.5
54.48,2267102.2685526,2.5,3.5,2.5,2.5,3.5
54.45,2253436.49644742,2.5,3.5,2.5,2.5,3.5
54.29,2254642.48827063,2.5,3.5,2.5,2.5,3.5
54.19,2175686.36374057,2.5,3.5,2.5,2.5,3.5
54.16,2258873.93046997,2.5,3.5,2.5,2.5,3.5
54.29,2317831.90192666,2.5,3.5,2.5,2.5,3.5
54.39,2332778.68618423,2.5,3.5,2.5,2.5,3.5
54.31,2293805.93326125,2.5,3.5,2.5,2.5,3.5
54.26,2291370.66744361,2.5,3.5,2.5,2.5,3.5
54.18,2270251.15139094,2.5,3.5,2.5,2.5,3.5
54.16,2328079.2600282,2.5,3.5,2.5,2.5,3.5
54.03,2289960.30989662,2.5,3.5,2.5,2.5,3.5
53.9,2236751.67964288,2.5,3.5,2.5,2.5,3.5
53.9,2241007.38950187,2.5,3.5,2.5,2.5,3.5
53.8,2288926.90178574,2.5,3.5,2.5,2.5,3.5
53.82,2199800.90320487,2.5,3.5,2.5,2.5,3.5
53.77,2313770.21015976,2.5,3.5,2.5,2.5,3.5
53.77,2205103.69483086,2.5,3.5,2.5,2.5,3.5
53.77,2238888.09600566,2.5,3.5,2.5,2.5,3.5
55.02,2300436.54775376,2.5,3.5,2.5,2.5,3.5
55.15,2269856.58634403,2.5,3.5,2.5,2.5,3.5
55.19,2329192.73909776,2.5,3.5,2.5,2.5,3.5
55.12,2242833.13054515,2.5,3.5,2.5,2.5,3.5
55.26,2202826.96951126,2.5,3.5,2.5,2.5,3.5
55.27,2248469.38691728,2.5,3.5,2.5,2.5,3.5
55.22,2269398.70364661,2.5,3.5,2.5,2.5,3.5
55.41,2233655.39726506,2.5,3.5,2.5,2.5,3.5
55.56,2296801.32623118,2.5,3.5,2.5,2.5,3.5
55.39,2277783.8576222,2.5,3.5,2.5,2.5,3.5
55.31,2277804.67607145,2.5,3.5,2.5,2.5,3.5
55.11,2249766.78281951,2.5,3.5,2.5,2.5,3.5
55.11,2294008.20482146,2.5,3.5,2.5,2.5,3.5
55.03,2265658.52757517,2.5,3.5,2.5,2.5,3.5
54.9,2258007.80906951,2.5,3.5,2.5,2.5,3.5
54.94,2291796.15219921,2.5,3.5,2.5,2.5,3.5
54.97,2280731.70076124,2.5,3.5,2.5,2.5,3.5
54.99,2268914.45912598,2.5,3.5,2.5,2.5,3.5
54.98,2238426.39453946,2.5,3.5,2.5,2.5,3.5
54.89,2303328.58759402,2.5,3.5,2.5,2.5,3.5
54.96,2231192.04501884,2.5,3.5,2.5,2.5,3.5
54.97,2289910.41953004,2.5,3.5,2.5,2.5,3.5
54.84,2247358.12519741,2.5,7,2.5,2.5,7
54.3,2276754.63783833,2.5,7,2.5,2.5,7
53.21,2259751.63136281,2.5,7,2.5,2.5,7
52.54,2187083.04806393,2.5,7,2.5,2.5,7
52.28,2181654.11388156,2.5,7,2.5,2.5,7
51.99,2226917.24131575,2.5,7,2.5,2.5,7
51.64,2220594.09930455,2.5,7,2.5,2.5,7
51.5,2171060.11012222,2.5,7,2.5,2.5,7
51.22,2195184.87403199,2.5,7,2.5,2.5,7
51.03,2233705.65718983,2.5,7,2.5,2.5,7
51.04,2232135.15772554,2.5,7,2.5,2.5,7
50.93,2209990.97977441,2.5,7,2.5,2.5,7
50.92,2206710.90375002,2.5,7,2.5,2.5,7
50.76,2205826.05806393,2.5,7,2.5,2.5,7
50.52,2208436.617688,2.5,7,2.5,2.5,7
50.52,2225442.58062972,2.5,7,2.5,2.5,7
50.61,2236735.91182329,2.5,7,2.5,2.5,7
50.41,2211842.7130827,2.5,7,2.5,2.5,7
50.09,2202355.41315789,2.5,7,2.5,2.5,7
49.91,2261602.87192665,2.5,7,2.5,2.5,7
49.75,2287673.36013154,2.5,7,2.5,2.5,7
49.6,2234355.710188,2.5,7,2.5,2.5,7
49.48,2219681.16718983,2.5,7,2.5,2.5,7
49.32,2251750.6948026,2.5,7,2.5,2.5,7
49.41,2253086.40157891,2.5,7,2.5,2.5,7
49.22,2252697.74946432,2.5,7,2.5,2.5,7
49.2,2217807.38357145,2.5,7,2.5,2.5,7
49.49,2220157.03505636,2.5,7,2.5,2.5,7
49.42,2215916.60027258,2.5,7,2.5,2.5,7
49.41,2177246.14601507,2.5,7,2.5,2.5,7
49.32,2233292.12148493,2.5,7,2.5,2.5,7
49.15,2271064.67233087,2.5,7,2.5,2.5,7
49.11,2209556.87199251,2.5,7,2.5,2.5,7
49.18,2204298.05780077,2.5,7,2.5,2.5,7
48.91,2243281.89747176,2.5,7,2.5,2.5,7
48.86,2203099.45714287,2.5,7,2.5,2.5,7
48.76,2213143.18863719,2.5,7,2.5,2.5,7
48.73,2222843.97005636,2.5,7,2.5,2.5,7
48.78,2251274.33419175,2.5,7,2.5,2.5,7
48.7,2270867.94414472,2.5,7,2.5,2.5,7
48.79,2175974.49600568,2.5,7,2.5,2.5,7
48.9,2225093.8408083,2.5,7,2.5,2.5,7
48.88,2260256.20158834,2.5,7,2.5,2.5,7
48.81,2224176.35080831,2.5,7,2.5,2.5,7
48.83,2154539.50037598,2.5,7,2.5,2.5,7
48.59,2254800.65921056,2.5,7,2.5,2.5,7
48.79,2235840.59531951,2.5,7,2.5,2.5,7
48.57,2247975.65706771,2.5,7,2.5,2.5,7
48.54,2233099.2120677,2.5,7,2.5,2.5,7
48.68,2277143.16676691,2.5,7,2.5,2.5,7
48.8,2223013.96686088,2.5,7,2.5,2.5,7
48.7,2227585.15629696,2.5,7,2.5,2.5,7
48.59,2217009.13770678,2.5,7,2.5,2.5,7
48.64,2203603.04187973,2.5,7,2.5,2.5,7
48.69,2230782.32808267,2.5,7,2.5,2.5,7
48.72,2200412.89170116,2.5,7,2.5,2.5,7
48.75,2238719.57743425,2.5,7,2.5,2.5,7
48.54,2202021.82522556,2.5,7,2.5,2.5,7
48.52,2198146.3908271,2.5,7,2.5,2.5,7
48.46,2212793.95607146,2.5,7,2.5,2.5,7
48.42,2226221.60946431,3.5,7,3.5,3.5,7
48.41,2190569.21441729,3.5,7,3.5,3.5,7
48.87,2198243.70783831,3.5,7,3.5,3.5,7
48.69,2342730.27448311,3.5,7,3.5,3.5,7
49.13,2203888.58723687,3.5,7,3.5,3.5,7
48.89,2213683.8523872,3.5,7,3.5,3.5,7
49.01,2343508.07145679,3.5,7,3.5,3.5,7
49.32,2240734.16275376,3.5,7,3.5,3.5,7
49.28,2197458.76607145,3.5,7,3.5,3.5,7
49.27,2157470.46702063,3.5,7,3.5,3.5,7
49.41,2115799.93872177,3.5,7,3.5,3.5,7
49.32,2189597.89209584,3.5,7,3.5,3.5,7
49.57,2137404.68478379,3.5,7,3.5,3.5,7
49.5,2154788.33627821,3.5,7,3.5,3.5,7
49.99,2185640.5389474,3.5,7,3.5,3.5,7
50.07,2262859.86279139,3.5,7,3.5,3.5,7
50.41,2122508.89956771,3.5,7,3.5,3.5,7
50.18,2168949.93239661,3.5,7,3.5,3.5,7
50.26,2264808.78992485,3.5,7,3.5,3.5,7
50.39,2235252.6281109,3.5,7,3.5,3.5,7
50.63,2165180.06847745,3.5,7,3.5,3.5,7
50.63,2272346.05404138,3.5,7,3.5,3.5,7
50.85,2177592.29892859,3.5,7,3.5,3.5,7
51.1,2288454.72950186,3.5,7,3.5,3.5,7
51.14,2231084.0108177,3.5,7,3.5,3.5,7
51.44,2314529.65240603,3.5,7,3.5,3.5,7
51.45,2156485.22467108,3.5,7,3.5,3.5,7
51.44,2218446.71937973,3.5,7,3.5,3.5,7
51.4,2373987.51301691,3.5,7,3.5,3.5,7
51.84,2361369.68498119,3.5,7,3.5,3.5,7
52.03,2255656.43297934,3.5,7,3.5,3.5,7
51.98,2296787.03664472,3.5,7,3.5,3.5,7
51.94,2177741.4772838,3.5,7,3.5,3.5,7
51.71,2322231.2467669,3.5,7,3.5,3.5,7
51.74,2166210.52012218,3.5,7,3.5,3.5,7
51.63,2282745.91652259,3.5,7,3.5,3.5,7
51.59,2120912.40783833,3.5,7,3.5,3.5,7
51.47,2114797.20394741,3.5,7,3.5,3.5,7
51.37,2160109.11307332,3.5,7,3.5,3.5,7
51.29,2210203.59896617,3.5,7,3.5,3.5,7
51.4,2200416.71046995,3.5,7,3.5,3.5,7
51.41,2260286.50536658,3.5,7,3.5,3.5,7
51.78,2110954.53704887,3.5,7,3.5,3.5,7
52.18,2259988.02546996,3.5,7,3.5,3.5,7
52.64,2224171.30017859,3.5,7,3.5,3.5,7
52.5,2320810.6647744,3.5,7,3.5,3.5,7
52.44,2060163.68018796,3.5,7,3.5,3.5,7
52.21,2117368.59039475,3.5,7,3.5,3.5,7
52.12,2148044.26739661,3.5,7,3.5,3.5,7
52.12,2125598.77626884,3.5,7,3.5,3.5,7
